Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,Type,DOI,CitesPerYear,Age,FullTextURL
1,"G Li, Y Liu, X Feng, S Diao, Z Zhong, B Li, ...",Integrating Multiple Database Resources to Elucidate the Gene Flow in Southeast Asian Pig Populations,2024,International Journal of …,mdpi.com,https://www.mdpi.com/1422-0067/25/11/5689,"https://scholar.google.com/scholar?cites=12476106428856503497&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.mdpi.com/1422-0067/25/11/5689
10,"X Liu, L Lin, MHS Sinding, LD Bertola, ...",Introgression and disruption of migration routes have shaped the genetic integrity of wildebeest populations,2024,Nature …,nature.com,https://www.nature.com/articles/s41467-024-47015-y,"https://scholar.google.com/scholar?cites=14679508401157808444&as_sdt=2005&sciodt=0,5&hl=en",HTML,,10,1,https://www.nature.com/articles/s41467-024-47015-y
13,"T Lan, S Yang, H Li, Y Zhang, R Li, SK Sahu, ...",Large-scale genome sequencing of giant pandas improves the understanding of population structure and future conservation initiatives,2024,Proceedings of the …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2406343121,"https://scholar.google.com/scholar?cites=2518189571238324790&as_sdt=2005&sciodt=0,5&hl=en",,10.1073/pnas.2406343121,13,1,https://www.pnas.org/doi/pdf/10.1073/pnas.2406343121
5,"OA Higgins, A Modi, C Cannariato, MA Diroma, ...","Life history and ancestry of the late Upper Palaeolithic infant from Grotta delle Mura, Italy",2024,nature …,nature.com,https://www.nature.com/articles/s41467-024-51150-x,"https://scholar.google.com/scholar?cites=15979889557964739181&as_sdt=2005&sciodt=0,5&hl=en",HTML,,5,1,https://www.nature.com/articles/s41467-024-51150-x
3,"MS Van De Loosdrecht, NM Pinas, ...",Maroon rice genomic diversity reflects 350 years of colonial history,2024,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/article-abstract/41/10/msae204/7831332,"https://scholar.google.com/scholar?cites=16161925915426237789&as_sdt=2005&sciodt=0,5&hl=en",,,3,1,https://academic.oup.com/mbe/article-pdf/41/10/msae204/60214622/msae204.pdf
5,"B Shapiro, J Oppenheimer, MP Heaton, KL Kuhn, ...",Most Beefalo cattle have no detectable bison genetic ancestry,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.09.16.613218.abstract,"https://scholar.google.com/scholar?cites=5751554207691158720&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2024.09.16.613218.abstract,5,1,https://www.biorxiv.org/content/10.1101/2024.09.16.613218.full.pdf
0,"W Xu, J Liu, X Zhang, J Wen, Q Feng, ...",Multiple-wave admixture and adaptive evolution of the Pamirian Wakhi people,2024,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/article-abstract/41/12/msae237/7882857,,,,0,1,https://academic.oup.com/mbe/article/41/12/msae237/7882857
4,"A Heraclides, A Aristodemou, AN Georgiou, ...",Palaeogenomic insights into the origins of early settlers on the island of Cyprus,2024,Scientific reports,nature.com,https://www.nature.com/articles/s41598-024-60161-z,"https://scholar.google.com/scholar?cites=13021023119846866357&as_sdt=2005&sciodt=0,5&hl=en",HTML,,4,1,https://www.nature.com/articles/s41598-024-60161-z
1,"SK Joseph, E Wagman, N Diab, N Ryu, ...",Paleogenomic insights into cooperation in the ancient Andes from positive selection on oxytocin pathway genes,2024,"Genes, Brain and …",Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/gbb.12877,"https://scholar.google.com/scholar?cites=4812144502645543700&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/gbb.12877,1,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/gbb.12877
8,"SD Musker, MD Pirie, NM Nürk","Pollinator shifts despite hybridisation in the Cape's hyperdiverse heathers (Erica, Ericaceae)",2024,Molecular Ecology,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17505,"https://scholar.google.com/scholar?cites=5527201861295994160&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/mec.17505,8,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111%2Fmec.17505
217,"ME Allentoft, M Sikora, A Refoyo-Martínez, ...",Population genomics of post-glacial western Eurasia,2024,Nature,nature.com,https://www.nature.com/articles/s41586-023-06865-0,"https://scholar.google.com/scholar?cites=14214937029638431915&as_sdt=2005&sciodt=0,5&hl=en",HTML,,150,1,https://www.nature.com/articles/s41586-023-06865-0
16,"P Pečnerová, E Lord, G Garcia‐Erill, ...",Population genomics of the muskox'resilience in the near absence of genetic variation,2024,Molecular …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17205,"https://scholar.google.com/scholar?cites=2579126502759008310&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/mec.17205,16,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/mec.17205
5,"LA Lait, J Enciso-Romero, TTM Lekamlage, A Veale, ...",RADseq data reveal widespread historical introgression in four familiar North American songbirds,2024,Evolution,academic.oup.com,https://academic.oup.com/evolut/article/doi/10.1093/evolut/qpae014/7590634,"https://scholar.google.com/scholar?cites=14493618184477737075&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1093/evolut/qpae014/7590634,5,1,https://academic.oup.com/evolut/article/doi/10.1093/evolut/qpae014/7590634
0,"T Chobanov, S Stamov",Rasho Rashev and the Sarmatian theory for the origin of Protobulgarians--new archaeological and genomic data in support of the theory.,2024,Studia Academica Šumenensia,ceeol.com,https://www.ceeol.com/search/article-detail?id=1289515,,,,0,1,https://www.academia.edu/download/115616934/%D0%A1%D0%B1%D0%BE%D1%80%D0%BD%D0%B8%D0%BA_%D0%A0%D0%B0%D1%88%D0%BE_%D0%A0%D0%B0%D1%88%D0%B5%D0%B2_%D1%81%D1%82%D0%B0%D1%82%D0%B8%D1%8F.pdf
7,"Y Gao, X Zhang, H Chen, Y Lu, S Ma, Y Yang, M Zhang, ...",Reconstructing the ancestral gene pool to uncover the origins and genetic links of Hmong–Mien speakers,2024,BMC biology,Springer,https://link.springer.com/article/10.1186/s12915-024-01838-9,"https://scholar.google.com/scholar?cites=7063425611014361506&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s12915-024-01838-9,7,1,https://link.springer.com/article/10.1186/s12915-024-01838-9
6,"H Gill, J Lee, C Jeong",Reconstructing the genetic relationship between ancient and present-day Siberian populations,2024,Genome Biology and Evolution,academic.oup.com,https://academic.oup.com/gbe/article-abstract/16/4/evae063/7634480,"https://scholar.google.com/scholar?cites=2660358149520169511&as_sdt=2005&sciodt=0,5&hl=en",,,6,1,https://academic.oup.com/gbe/article-pdf/16/4/evae063/57353807/evae063.pdf
1,"A Nguyen-Hoang, FL Sandell, ...",Spinach genomes reveal migration history and candidate genes for important crop traits,2024,NAR Genomics and …,academic.oup.com,https://academic.oup.com/nargab/article-abstract/6/2/lqae034/7648801,"https://scholar.google.com/scholar?cites=7900742189411823553&as_sdt=2005&sciodt=0,5&hl=en",,,1,1,https://academic.oup.com/nargab/article/6/2/lqae034/7648801
74,"ML Antonio, CL Weiß, Z Gao, S Sawyer, V Oberreiter, ...","Stable population structure in Europe since the Iron Age, despite high mobility",2024,Elife,elifesciences.org,https://elifesciences.org/articles/79714,"https://scholar.google.com/scholar?cites=10102527142523127499&as_sdt=2005&sciodt=0,5&hl=en",,,74,1,https://elifesciences.org/articles/79714.pdf
5,"MP Williams, P Flegontov, R Maier, CD Huber",Testing times: disentangling admixture histories in recent and complex demographies using ancient DNA,2024,Genetics,academic.oup.com,https://academic.oup.com/genetics/article-abstract/228/1/iyae110/7714968,"https://scholar.google.com/scholar?cites=6606714271027678332&as_sdt=2005&sciodt=0,5&hl=en",,,5,1,https://academic.oup.com/genetics/article/228/1/iyae110/7714968
3,"GA Purnomo, S Kealy, S O'Connor, A Schapper, ...",The genetic origins and impacts of historical Papuan migrations into Wallacea,2024,Proceedings of the …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2412355121,"https://scholar.google.com/scholar?cites=9872365514761670643&as_sdt=2005&sciodt=0,5&hl=en",,10.1073/pnas.2412355121,3,1,https://www.pnas.org/doi/full/10.1073/pnas.2412355121
2,"C de la Fuente Castro, C Cortés, ...",The genomic and cultural diversity of the Inka Qhapaq hucha ceremony in Chile and Argentina,2024,Genome Biology and …,academic.oup.com,https://academic.oup.com/gbe/article-abstract/16/9/evae196/7749682,"https://scholar.google.com/scholar?cites=15889208176998044073&as_sdt=2005&sciodt=0,5&hl=en",,,2,1,https://academic.oup.com/gbe/article-pdf/16/9/evae196/59194838/evae196.pdf
15,"C Rossi, MHS Sinding, VE Mullin, A Scheu, JAM Erven, ...",The genomic natural history of the aurochs,2024,Nature,nature.com,https://www.nature.com/articles/s41586-024-08112-6,"https://scholar.google.com/scholar?cites=1985108433526854416&as_sdt=2005&sciodt=0,5&hl=en",HTML,,15,1,https://www.nature.com/articles/s41586-024-08112-6
3,"L Huang, M Jing, Y Chen, W Yuan, Y Song, X Bi","The origin, inter-subspecies hybridization and adaptation of house mice (Mus musculus)",2024,,assets-eu.researchsquare.com,https://assets-eu.researchsquare.com/files/rs-3333486/v1_covered_18300cc8-2b66-47f1-878e-c09518e8c79f.pdf,"https://scholar.google.com/scholar?cites=17149802004803884061&as_sdt=2005&sciodt=0,5&hl=en",PDF,,2,1,https://assets-eu.researchsquare.com/files/rs-3333486/v1_covered_18300cc8-2b66-47f1-878e-c09518e8c79f.pdf
1,"J Kampuansai, T Seetaraso, M Dansawan, S Sathupak, ...",Under the name of “Lua”: revisiting genetic heterogeneity and population ancestry of Austroasiatic speakers in northern Thailand through genomic analysis,2024,BMC genomics,Springer,https://link.springer.com/article/10.1186/s12864-024-10865-3,"https://scholar.google.com/scholar?cites=7787052942388376936&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s12864-024-10865-3,1,1,https://link.springer.com/article/10.1186/s12864-024-10865-3
11,"AJ Barley, A Nieto-Montes de Oca, ...",Understanding species boundaries that arise from complex histories: Gene flow across the speciation continuum in the spotted whiptail lizards,2024,Systematic …,academic.oup.com,https://academic.oup.com/sysbio/article-abstract/73/6/901/7716257,"https://scholar.google.com/scholar?cites=13001536920477850669&as_sdt=2005&sciodt=0,5&hl=en",,,11,1,https://academic.oup.com/sysbio/article/73/6/901/7716257
0,M Gautier,Vignette for the package poolfstat (version 3.0+),2024,,mirrors.aliyun.com,https://mirrors.aliyun.com/CRAN/web/packages/poolfstat/vignettes/vignette.pdf,,PDF,,0,1,https://mirrors.aliyun.com/CRAN/web/packages/poolfstat/vignettes/vignette.pdf
49,"P Librado, G Tressières, L Chauvey, A Fages, N Khan, ...",Widespread horse-based mobility arose around 2200 bce in Eurasia,2024,Nature,nature.com,https://www.nature.com/articles/s41586-024-07597-5,"https://scholar.google.com/scholar?cites=10892724067132365303&as_sdt=2005&sciodt=0,5&hl=en",HTML,,49,1,https://www.nature.com/articles/s41586-024-07597-5
1,"KL Krettek, A Casas-Vargas, A Mas-Sandoval, ...",A 6000-year-long genomic transect from the Bogotá Altiplano reveals multiple genetic shifts in the demographic history of Colombia,2025,Science …,science.org,https://www.science.org/doi/abs/10.1126/sciadv.ads6284,"https://scholar.google.com/scholar?cites=6360321211864052479&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/sciadv.ads6284,1,1,https://www.science.org/doi/pdf/10.1126/sciadv.ads6284
0,"S Metz, CE Fischer, M Bleasdale, L Castells Navarro, ...",A curated dataset and web application for Integrative Analysis of Ancient DNA from Britain and Ireland,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.05.30.657009.abstract,,,10.1101/2025.05.30.657009.abstract,0,1,https://www.biorxiv.org/content/10.1101/2025.05.30.657009.full.pdf
4,"S Han, S Riyahi, X Huang, M Kuhlwilm",A curated great ape genome diversity panel,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.02.18.638799.abstract,"https://scholar.google.com/scholar?cites=9860524011532834804&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2025.02.18.638799.abstract,4,1,https://www.biorxiv.org/content/biorxiv/early/2025/02/19/2025.02.18.638799.full.pdf
0,"D Kim, J Choi, D Kim, ML Cossette, S Kim, CL Tsai, ...",A deep population stratification and ongoing local adaptations of the range-expanding lovebug Plecia longiforceps,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.07.02.662813.abstract,,,10.1101/2025.07.02.662813.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/07/05/2025.07.02.662813.full.pdf
4,"M Maxfield, J Xu, C Ané",A dissimilarity measure for semidirected networks,2025,IEEE Transactions on Computational …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10856343/,"https://scholar.google.com/scholar?cites=12691172327358383739&as_sdt=2005&sciodt=0,5&hl=en",,,4,1,https://ieeexplore.ieee.org/iel8/10723156/10752971/10856343.pdf
1,"J Aizpurua-Iraola, E Marí-Cardona, M Barber-Olives, ...",A reduction in effective population size has not relaxed purifying selection in the human population of Eivissa (Balearic Islands),2025,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-024-84271-w,"https://scholar.google.com/scholar?cites=9579310794949843140&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.nature.com/articles/s41598-024-84271-w
0,"R Fournier, AP Fulton, D Reich",A SNP panel for co-analysis of capture and shotgun ancient DNA data,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.07.30.667733.abstract,,,10.1101/2025.07.30.667733.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/07/30/2025.07.30.667733.full.pdf
1,"J Yang, LNM Iasi, Q Fu, NP Cooke, J Kelso, ...",An early East Asian lineage with unexpectedly low Denisovan ancestry,2025,Current Biology,cell.com,https://www.cell.com/current-biology/fulltext/S0960-9822(25)01117-0,"https://scholar.google.com/scholar?cites=1392039568162075450&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.cell.com/current-biology/fulltext/S0960-9822(25)01117-0
10,"N Salem, MS van de Loosdrecht, AP Sümer, S Vai, ...",Ancient DNA from the Green Sahara reveals ancestral North African lineage,2025,Nature,nature.com,https://www.nature.com/articles/s41586-025-08793-7,"https://scholar.google.com/scholar?cites=10934491808106261733&as_sdt=2005&sciodt=0,5&hl=en",HTML,,10,1,https://www.nature.com/articles/s41586-025-08793-7
24,"TC Zeng, LA Vyazov, A Kim, P Flegontov, K Sirak, ...",Ancient DNA reveals the prehistory of the Uralic and Yeniseian peoples,2025,Nature,nature.com,https://www.nature.com/articles/s41586-025-09189-3,"https://scholar.google.com/scholar?cites=16029929809359279911&as_sdt=2005&sciodt=0,5&hl=en",HTML,,6,1,https://www.nature.com/articles/s41586-025-09189-3
0,"H Gill, M Seidualy, J Lee, J Lee, H Moon, A Walter, ...",Ancient genomes from eastern Kazakhstan reveal dynamic genetic legacy of Inner Eurasian hunter-gatherers,2025,Science …,science.org,https://www.science.org/doi/abs/10.1126/sciadv.adw8219,,,10.1126/sciadv.adw8219,0,1,https://www.science.org/doi/pdf/10.1126/sciadv.adw8219
0,"J Ran, Y Liu, S Wangdue, X Yang, T Wang, Y Gao, ...",Ancient genomes reveal Basal Asian ancestries and dynamic population interactions over time on the southern Tibetan Plateau,2025,iScience,cell.com,https://www.cell.com/iscience/fulltext/S2589-0042(25)01937-6,,,,0,1,https://www.cell.com/iscience/pdf/S2589-0042(25)01937-6.pdf
0,"Z Huang, J Gao, M Ma, W Hu, X Xiao, H Li",Ancient genomes reveal complex population interactions in the middle Yellow River basin during the Late Neolithic period,2025,Genomics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0888754325000771,,,,0,1,https://www.sciencedirect.com/science/article/pii/S0888754325000771/pdf?md5=4000d076df7c5d9bf9bf68a52c3e86be&pid=1-s2.0-S0888754325000771-main.pdf
10,"KG Daly, VE Mullin, AJ Hare, Á Halpin, V Mattiangeli, ...","Ancient genomics and the origin, dispersal, and development of domestic sheep",2025,Science,science.org,https://www.science.org/doi/abs/10.1126/science.adn2094,"https://scholar.google.com/scholar?cites=4005780513535605271&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/science.adn2094,10,1,https://www.science.org/doi/full/10.1126/science.adn2094
0,"Y Han, Z Zhao, DWG Stanton, XL Lei, ...","Ancient genomics reveals the origin, dispersal, and human management of East Asian domestic pigs",2025,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/article-pdf/doi/10.1093/molbev/msaf214/64373597/msaf214.pdf,,PDF,10.1093/molbev/msaf214/64373597/msaf214,0,1,https://academic.oup.com/mbe/article-pdf/doi/10.1093/molbev/msaf214/64373597/msaf214.pdf
1,"JAM Erven, V Mattiangeli, M Dreshaj, VE Mullin, ...",Archaeogenomic insights into commensalism and regional variation in pig management in Neolithic northwest Europe,2025,Proceedings of the …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2410235122,"https://scholar.google.com/scholar?cites=9388877562297329831&as_sdt=2005&sciodt=0,5&hl=en",,10.1073/pnas.2410235122,1,1,https://www.pnas.org/doi/full/10.1073/pnas.2410235122
2,"GA Purnomo, JC Teixeira, H Sudoyo, ...",Benchmarking Imputed Low Coverage Genomes in a Human Population Genetics Context,2025,Molecular Ecology …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.70007,"https://scholar.google.com/scholar?cites=787841122887186727&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/1755-0998.70007,2,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/1755-0998.70007
0,"ITO Shun, O KAGAWA, I YOSHIDA, S CHIBA, ...","Conservation implications for endangered Euhadra murayamai, restricted to a large-scale limestone cliff: Insights from genome-wide SNP and morphological analyses",2025,,researchsquare.com,https://www.researchsquare.com/article/rs-6022193/latest,,,,0,1,https://www.researchsquare.com/article/rs-6022193/latest.pdf
17,"LM Cassidy, M Russell, M Smith, G Delbarre, ...",Continental influx and pervasive matrilocality in Iron Age Britain,2025,Nature,nature.com,https://www.nature.com/articles/s41586-024-08409-6,"https://scholar.google.com/scholar?cites=14552368899173643547&as_sdt=2005&sciodt=0,5&hl=en",HTML,,17,1,https://www.nature.com/articles/s41586-024-08409-6
6,"A Hovhannisyan, PM Delser, A Hakobyan, ...",Demographic history and genetic variation of the Armenian population,2025,The American Journal of …,cell.com,https://www.cell.com/ajhg/fulltext/S0002-9297(24)00391-4,"https://scholar.google.com/scholar?cites=2795567120351679376&as_sdt=2005&sciodt=0,5&hl=en",HTML,,6,1,https://www.cell.com/ajhg/fulltext/S0002-9297(24)00391-4
0,"J Kim, A Blazyte, JP Choi, C Kim, F Sharko, S Jeon, ...",Dokdo sea lion Zalophus japonicus genome reveals its evolutionary trajectory before extinction,2025,BMC biology,Springer,https://link.springer.com/article/10.1186/s12915-025-02351-3,,HTML,10.1186/s12915-025-02351-3,0,1,https://link.springer.com/article/10.1186/s12915-025-02351-3
21,"AP Sümer, H Rougier, V Villalba-Mouco, Y Huang, ...",Earliest modern human genomes constrain timing of Neanderthal admixture,2025,Nature,nature.com,https://www.nature.com/articles/s41586-024-08420-x,"https://scholar.google.com/scholar?cites=11624927311800005409&as_sdt=2005&sciodt=0,5&hl=en",HTML,,21,1,https://www.nature.com/articles/s41586-024-08420-x
0,"O Alam, R Gutaker, N Surya, C Castillo, D Fuller, ...",Evolutionary histories of functional mutations during the domestication and spread of japonica rice in Asia,2025,Proceedings of the …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2514614122,,,10.1073/pnas.2514614122,0,1,https://www.pnas.org/doi/full/10.1073/pnas.2514614122
4,YB Fu,Flax domesticationprocesses as inferred from genome-wide SNP data,2025,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-025-89498-9,"https://scholar.google.com/scholar?cites=10270977462984547083&as_sdt=2005&sciodt=0,5&hl=en",HTML,,4,1,https://www.nature.com/articles/s41598-025-89498-9
0,"X Chen, R Dadole, K Avia, A Venon, M Brisson, ...",Gene flow from the European wild apple and selection shaped the domesticated apple (Malus domestica Borkh.) genome,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.09.18.676739.abstract,,,10.1101/2025.09.18.676739.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/09/20/2025.09.18.676739.full.pdf
0,"P Gelabert, S Sawyer, O Cheronet, V Villalba-Mouco, ...",Genetic admixture between East and West European Gravettian-associated populations in Western Europe before the Last Glacial Maximum,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.09.26.678744.abstract,,,10.1101/2025.09.26.678744.abstract,0,1,https://www.biorxiv.org/content/10.1101/2025.09.26.678744.full.pdf
0,"N Psonis, E Tabakaki, D Vassou, S Papadantonakis, ...",Genetic affinities between an ancient Greek colony and its metropolis: the case of Amvrakia in western Greece,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.07.01.662689.abstract,,,10.1101/2025.07.01.662689.abstract,0,1,https://www.biorxiv.org/content/10.1101/2025.07.01.662689.full.pdf
0,"M Larena, AE Chowdhury, MJT Kels, ...",Genetic origins of the Kiritimati population from central-eastern Micronesia,2025,Genome biology and …,academic.oup.com,https://academic.oup.com/gbe/article-abstract/17/3/evaf046/8069057,,,,0,1,https://academic.oup.com/gbe/article/17/3/evaf046/8069057
0,"PO Pantoja, LD Vieira, NE de Lima, ...",Genome Dynamics of Adaptation and Introgression in Neotropical Palms,2025,Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jbi.15040,,,10.1111/jbi.15040,0,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jbi.15040
0,"R Masuko, Ayin, M Masaoka, F Kawaguchi, S Sasazaki, ...",Genome-wide analysis reveals mutual gene flow between goats from Island Southeast Asia and from Southern Africa,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.06.13.659639.abstract,,,10.1101/2025.06.13.659639.abstract,0,1,https://www.biorxiv.org/content/10.1101/2025.06.13.659639.full.pdf
0,"Y Li, J Feng, L Yan, S Wei, H Hu, J Liu, ...",Genome‐wide association studies reveal genetic diversity and regulatory loci underlying dwarfing traits in banana,2025,Journal of Integrative …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jipb.70002,,,10.1111/jipb.70002,0,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/jipb.70002
0,"P Wiener, J Friedrich, MM Marr, G Simo, ...",Genomic analysis of hair sheep from West/Central Africa reveals unique genetic diversity and ancestral links to breed formation in the Caribbean,2025,Molecular …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17796,,,10.1111/mec.17796,0,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.17796
1,"F Heinrich, H Simianer, J Bölling, H Röckelein, ...",Genomic analysis of three medieval parchments from German monasteries,2025,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-025-86887-y,"https://scholar.google.com/scholar?cites=4552040106775555242&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.nature.com/articles/s41598-025-86887-y
0,"DWG Stanton, A Mannin, A Evin, K Tabbada, ...",Genomic and morphometric evidence for Austronesian-mediated pig translocation in the Pacific,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.07.07.663491.abstract,,,10.1101/2025.07.07.663491.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/07/07/2025.07.07.663491.full.pdf
6,"MJM Lefebvre, F Degrugillier, C Arnathau, ...",Genomic exploration of the journey of Plasmodium vivax in Latin America,2025,PLoS …,journals.plos.org,https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1012811,"https://scholar.google.com/scholar?cites=8046763033142148990&as_sdt=2005&sciodt=0,5&hl=en",HTML,,5,1,https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1012811
0,"M Wang, S Duan, Q Sun, Y Sun, L Luo, Y Liu, R Tang, ...","Genomic insights into population stratification, biological adaptation, and archaic introgression at the crossroads of the Himalayas and lowland East Asia",2025,medRxiv,medrxiv.org,https://www.medrxiv.org/content/10.1101/2025.08.25.25334410.abstract,,,10.1101/2025.08.25.25334410.abstract,0,1,https://www.medrxiv.org/content/medrxiv/early/2025/08/30/2025.08.25.25334410.full.pdf
4,"X Li, Z Wang, M Zhu, B Wang, S Teng, J Yan, ...",Genomic Insights into Post‐Domestication Expansion and Selection of Body Size in Ponies,2025,Advanced …,Wiley Online Library,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/advs.202413023,"https://scholar.google.com/scholar?cites=2241236630383348441&as_sdt=2005&sciodt=0,5&hl=en",,10.1002/advs.202413023,4,1,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/advs.202413023
0,"Z Liu, N Zhang, Z Wen, H Wang, T Li, R Ma, ...","Genomic Insights into the Origin, High Fecundity and Environmental Adaptation of Hu Sheep",2025,Advanced …,Wiley Online Library,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/advs.202506492,,,10.1002/advs.202506492,0,1,https://advanced.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202506492
1,"X Guo, Z Yao, B Cai, X Xiao, Q Xu, Y Chen, ...",Genomic insights into the reticulate evolution of viviparous Phrynocephalus lizards on the Qinghai-Tibetan Plateau,2025,Molecular Phylogenetics …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1055790325001216,"https://scholar.google.com/scholar?cites=9866984378585036180&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.sciencedirect.com/science/article/pii/S1055790325001216
0,"L Huang, TC Lamnidis, S Schiffels",High resolution analysis of population structure using rare variants,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.07.18.665597.abstract,,,10.1101/2025.07.18.665597.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/07/23/2025.07.18.665597.full.pdf
23,"L Speidel, M Silva, T Booth, B Raffield, K Anastasiadou, ...",High-resolution genomic history of early medieval Europe,2025,Nature,nature.com,https://www.nature.com/articles/s41586-024-08275-2,"https://scholar.google.com/scholar?cites=14438199336953019756&as_sdt=2005&sciodt=0,5&hl=en",HTML,,20,1,https://www.nature.com/articles/s41586-024-08275-2
1,"Y Ishii, Y Kawamoto, A Shirai, T Saito, D Yamazaki, ...",Investigation of introgressive hybridization in endangered Sinohyriopsis mussels (Mollusca: Unionidae) using genome-wide data in Japan,2025,Conservation …,Springer,https://link.springer.com/article/10.1007/s10592-024-01657-z,"https://scholar.google.com/scholar?cites=11616344206438785063&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1007/s10592-024-01657-z,1,1,https://link.springer.com/article/10.1007/s10592-024-01657-z
0,"G He, J Chen, S Duan, Q Yang, B Li, ...","Largest-Scale Genomic Resource Reconstructing the Genetic Origin, Population Structure, and Biological Adaptations of the Hui People",2025,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/article-abstract/42/10/msaf225/8275192,,,,0,1,https://academic.oup.com/mbe/article/42/10/msaf225/8275192
5,"B Gyuris, L Vyazov, A Türk, P Flegontov, B Szeifert, ...",Long shared haplotypes identify the southern Urals as a primary source for the 10th-century Hungarians,2025,Cell,cell.com,https://www.cell.com/cell/fulltext/S0092-8674(25)01033-5,"https://scholar.google.com/scholar?cites=5084557338193274710&as_sdt=2005&sciodt=0,5&hl=en",HTML,,5,1,https://www.cell.com/cell/fulltext/S0092-8674(25)01033-5
1,"TM LaPolice, MP Williams, CD Huber",Modeling the European Neolithic expansion suggests predominant within-group mating and limited cultural transmission,2025,Nature communications,nature.com,https://www.nature.com/articles/s41467-025-63172-0,,HTML,,0,1,https://www.nature.com/articles/s41467-025-63172-0
